Navn;Stasjon;Dato;Nedbør;Middeltemperatur;Maksimumstemperatur;Minimumstemperatur;Snødybde
Oslo - Blindern;SN18700;19.05.2023;0;11,4;16,4;5,5;0
Oslo - Blindern;SN18700;20.05.2023;0;14,3;21,1;9,7;0
Oslo - Blindern;SN18700;21.05.2023;0;16,5;24;6,8;0
Oslo - Blindern;SN18700;22.05.2023;0;17,4;24,2;9,4;0
Oslo - Blindern;SN18700;23.05.2023;2,1;13,5;19,2;12,6;0
Oslo - Blindern;SN18700;24.05.2023;4,3;14,8;20,2;9,3;0
Oslo - Blindern;SN18700;25.05.2023;0;12,4;18,1;6,4;0
Oslo - Blindern;SN18700;26.05.2023;0;12,4;17,9;5,5;-
Oslo - Blindern;SN18700;27.05.2023;0;12,1;19,1;5,9;-
Oslo - Blindern;SN18700;28.05.2023;0,8;12,6;18,3;7;-
Oslo - Blindern;SN18700;29.05.2023;0;11,8;17,1;5,5;-
Oslo - Blindern;SN18700;30.05.2023;0;14,8;21,5;8,3;-
Oslo - Blindern;SN18700;31.05.2023;0;16,8;24;8,6;-
Oslo - Blindern;SN18700;01.06.2023;0;12,9;19,8;9,2;-
Oslo - Blindern;SN18700;02.06.2023;0;12,2;18,7;4,6;-
Oslo - Blindern;SN18700;03.06.2023;0;14,2;21,1;8,3;-
Oslo - Blindern;SN18700;04.06.2023;0;16,4;23,2;8,5;-
Oslo - Blindern;SN18700;05.06.2023;0;16,5;23,5;8,5;-
Oslo - Blindern;SN18700;06.06.2023;0;17,8;24,6;10,6;-
Oslo - Blindern;SN18700;07.06.2023;0;18,8;25;12,5;-
Oslo - Blindern;SN18700;08.06.2023;0;16,9;21,9;10,1;-
Oslo - Blindern;SN18700;09.06.2023;0;17,8;23,4;13,1;-
Oslo - Blindern;SN18700;10.06.2023;0;17,4;23,7;9,2;-
Oslo - Blindern;SN18700;11.06.2023;0;17,3;23,5;9,4;-
Oslo - Blindern;SN18700;12.06.2023;0;18,7;25,6;8,9;-
Oslo - Blindern;SN18700;13.06.2023;0;20,7;28,2;14,2;-
Oslo - Blindern;SN18700;14.06.2023;0;22,5;29,9;15,2;-
Oslo - Blindern;SN18700;15.06.2023;0;24;31,8;16,4;-
Oslo - Blindern;SN18700;16.06.2023;0;24,2;30,7;15,5;-
Oslo - Blindern;SN18700;17.06.2023;0;24,8;31,1;16,5;-
Oslo - Blindern;SN18700;18.06.2023;0;19,5;28,7;17,8;-
Oslo - Blindern;SN18700;19.06.2023;2,5;19,2;23,4;15,2;-
Oslo - Blindern;SN18700;20.06.2023;0;18,6;22,6;16,6;-
Oslo - Blindern;SN18700;21.06.2023;8,6;18,7;23,6;16,1;-
Oslo - Blindern;SN18700;22.06.2023;15,4;19,9;26,5;14,1;-
Oslo - Blindern;SN18700;23.06.2023;0,1;19,9;26,3;11,1;-
Oslo - Blindern;SN18700;24.06.2023;0;20,2;25,7;14,6;-
Oslo - Blindern;SN18700;25.06.2023;0;20,6;27,4;13,6;-
Oslo - Blindern;SN18700;26.06.2023;0;19,6;28,3;16,1;-
Oslo - Blindern;SN18700;27.06.2023;10,7;19,3;25,9;14,9;-
Oslo - Blindern;SN18700;28.06.2023;0;21,4;27,6;13,7;-
Oslo - Blindern;SN18700;29.06.2023;0;19,5;25,4;16,7;-
Oslo - Blindern;SN18700;30.06.2023;2,6;19,5;25,2;16,6;-
Oslo - Blindern;SN18700;01.07.2023;1,8;17,7;22,4;13,9;-
Oslo - Blindern;SN18700;02.07.2023;6,3;15;18,5;13,2;-
Oslo - Blindern;SN18700;03.07.2023;21,1;15,5;21,2;10,1;-
Oslo - Blindern;SN18700;04.07.2023;1,9;15,3;18,8;12,7;-
Oslo - Blindern;SN18700;05.07.2023;0,4;16,1;20,7;11,6;-
Oslo - Blindern;SN18700;06.07.2023;2,3;14,9;19,2;13,4;-
Oslo - Blindern;SN18700;07.07.2023;9,7;16,8;23,8;10,7;-
Oslo - Blindern;SN18700;08.07.2023;5,5;20,1;26,1;13,3;-
Oslo - Blindern;SN18700;09.07.2023;0;21,8;28,4;14,2;-
Oslo - Blindern;SN18700;10.07.2023;0;19,9;27,6;14,5;-
Oslo - Blindern;SN18700;11.07.2023;0,1;16,6;19,8;15,8;-
Oslo - Blindern;SN18700;12.07.2023;15,8;16,2;17,6;14,4;-
Oslo - Blindern;SN18700;13.07.2023;17,9;16,7;21,5;14,7;-
Oslo - Blindern;SN18700;14.07.2023;4,6;17,5;22,5;10,3;-
Oslo - Blindern;SN18700;15.07.2023;0;15,3;19,6;13,9;-
Oslo - Blindern;SN18700;16.07.2023;16,9;16,2;19,7;15;-
Oslo - Blindern;SN18700;17.07.2023;6,4;16,7;19,5;14,9;-
Oslo - Blindern;SN18700;18.07.2023;1,2;16,5;22;10,8;-
Oslo - Blindern;SN18700;19.07.2023;1,1;15,1;20,1;11;-
Oslo - Blindern;SN18700;20.07.2023;0,7;14,9;21,1;8,6;-
Oslo - Blindern;SN18700;21.07.2023;1,3;13,7;20;8,6;-
Oslo - Blindern;SN18700;22.07.2023;0,7;13,3;17,4;11,3;-
Oslo - Blindern;SN18700;23.07.2023;3,3;15,3;22;8,7;-
Oslo - Blindern;SN18700;24.07.2023;0,4;14,5;18,1;11,7;-
Oslo - Blindern;SN18700;25.07.2023;20,4;16,1;21,1;13,1;-
Oslo - Blindern;SN18700;26.07.2023;1,1;15,2;19,7;13,2;-
Oslo - Blindern;SN18700;27.07.2023;0,5;15,4;21,2;10,6;-
Oslo - Blindern;SN18700;28.07.2023;1,7;16,5;22,1;11,6;-
Oslo - Blindern;SN18700;29.07.2023;0;17,9;22,6;14,5;-
Oslo - Blindern;SN18700;30.07.2023;0;16,4;21;13,4;-
Oslo - Blindern;SN18700;31.07.2023;3,8;15,8;20;14,5;-
Oslo - Blindern;SN18700;01.08.2023;2,7;16,5;21,9;12,1;-
Oslo - Blindern;SN18700;02.08.2023;0,3;17;21,9;13,9;-
Oslo - Blindern;SN18700;03.08.2023;18,5;17,6;24,4;14;-
Oslo - Blindern;SN18700;04.08.2023;0,4;16,8;19,7;13,6;-
Oslo - Blindern;SN18700;05.08.2023;8,5;15,3;21,5;13,7;-
Oslo - Blindern;SN18700;06.08.2023;3,6;15,4;18,4;12,1;-
Oslo - Blindern;SN18700;07.08.2023;9,5;15,2;17,2;13,2;-
Oslo - Blindern;SN18700;08.08.2023;57,2;16,4;18,8;15,4;-
Oslo - Blindern;SN18700;09.08.2023;3,1;13,7;17,1;12,6;-
Oslo - Blindern;SN18700;10.08.2023;2;14,7;19,1;11,2;-
Oslo - Blindern;SN18700;11.08.2023;0;15,8;21,4;12,6;-
Oslo - Blindern;SN18700;12.08.2023;1,4;17;22,7;13,3;-
Oslo - Blindern;SN18700;13.08.2023;0,6;16,5;20,6;14,9;-
Oslo - Blindern;SN18700;14.08.2023;4,3;16,6;20,1;15,4;-
Oslo - Blindern;SN18700;15.08.2023;6,3;16,7;18,6;14,8;-
Oslo - Blindern;SN18700;16.08.2023;6,1;18,1;23,3;15;-
Oslo - Blindern;SN18700;17.08.2023;0,3;18,2;23,3;15,1;-
Oslo - Blindern;SN18700;18.08.2023;0;18;21,5;14,9;-
Oslo - Blindern;SN18700;19.08.2023;1,7;17,1;20,2;15,5;-
Oslo - Blindern;SN18700;20.08.2023;41,4;17,2;20,9;16,2;-
Oslo - Blindern;SN18700;21.08.2023;4,6;18,8;24,5;15,5;-
Oslo - Blindern;SN18700;22.08.2023;0;17,1;22,4;10,7;-
Oslo - Blindern;SN18700;23.08.2023;0;16,5;22,5;14,3;-
Oslo - Blindern;SN18700;24.08.2023;5,8;16,3;22,2;10,5;-
Oslo - Blindern;SN18700;25.08.2023;0,5;14,6;18,4;14;-
Oslo - Blindern;SN18700;26.08.2023;12,7;14,4;15,8;13,4;-
Oslo - Blindern;SN18700;27.08.2023;52;15,2;19,5;12,5;-
Oslo - Blindern;SN18700;28.08.2023;2,1;15,1;21;13,1;-
Oslo - Blindern;SN18700;29.08.2023;14,2;14,6;19,4;11,8;-
Oslo - Blindern;SN18700;30.08.2023;0;14,4;18,9;10,8;-
Oslo - Blindern;SN18700;31.08.2023;0;14,6;19,8;9,8;-
Oslo - Blindern;SN18700;01.09.2023;0;16,8;22,7;11,6;-
Oslo - Blindern;SN18700;02.09.2023;0,8;16,6;21,5;12,9;-
Oslo - Blindern;SN18700;03.09.2023;0;15,1;18,7;12,4;-
Oslo - Blindern;SN18700;04.09.2023;0,2;17,8;24,9;11,9;-
Oslo - Blindern;SN18700;05.09.2023;0;18,4;25,1;12,1;-
Oslo - Blindern;SN18700;06.09.2023;0;15,5;20,5;12,1;-
Oslo - Blindern;SN18700;07.09.2023;0;16,3;20;12,4;-
Oslo - Blindern;SN18700;08.09.2023;0;16,2;18,6;15;-
Oslo - Blindern;SN18700;09.09.2023;0,1;16,6;19,2;14,6;-
Oslo - Blindern;SN18700;10.09.2023;0;17,4;22,5;15,3;-
Oslo - Blindern;SN18700;11.09.2023;0,7;17;17,5;16,4;-
Oslo - Blindern;SN18700;12.09.2023;1,2;16,5;21,1;14,6;-
Oslo - Blindern;SN18700;13.09.2023;0,3;12,4;16,9;7,9;-
Oslo - Blindern;SN18700;14.09.2023;0;10,9;14,6;7,4;-
Oslo - Blindern;SN18700;15.09.2023;1;13,2;16,6;11,3;-
Oslo - Blindern;SN18700;16.09.2023;4,5;12,1;15,2;9,6;-
Oslo - Blindern;SN18700;17.09.2023;1,5;10,7;15,2;6,2;-
Oslo - Blindern;SN18700;18.09.2023;1,8;12,1;13,6;9,3;-
Oslo - Blindern;SN18700;19.09.2023;42,3;14,2;17,5;12,9;-
Oslo - Blindern;SN18700;20.09.2023;0,6;11,3;14,1;7,6;-
Oslo - Blindern;SN18700;21.09.2023;3;15,5;17,7;14,1;-
Oslo - Blindern;SN18700;22.09.2023;33,3;13;17,6;11,6;0
Oslo - Blindern;SN18700;23.09.2023;6;12,4;17,3;9,7;0
Oslo - Blindern;SN18700;24.09.2023;0;11,5;15,9;5,3;0
Oslo - Blindern;SN18700;25.09.2023;3,5;14,4;15,5;12,9;0
Oslo - Blindern;SN18700;26.09.2023;0,1;13,7;17,6;10,2;0
Oslo - Blindern;SN18700;27.09.2023;0,7;14,5;19,6;13,2;0
Oslo - Blindern;SN18700;28.09.2023;1,8;14,2;16,5;12,1;0
Oslo - Blindern;SN18700;29.09.2023;2,1;13,9;16,8;13,1;0
Oslo - Blindern;SN18700;30.09.2023;0,3;12,3;19,1;8,2;0
Oslo - Blindern;SN18700;01.10.2023;0;10,3;14,6;5,5;0
Oslo - Blindern;SN18700;02.10.2023;0,3;11,9;16,8;9,6;0
Oslo - Blindern;SN18700;03.10.2023;0;9,3;15;6,3;0
Oslo - Blindern;SN18700;04.10.2023;0;10,2;17,1;5,7;0
Oslo - Blindern;SN18700;05.10.2023;0;9,6;14;7,2;0
Oslo - Blindern;SN18700;06.10.2023;2,3;9,8;15;5,7;0
Oslo - Blindern;SN18700;07.10.2023;4,7;6,8;12,4;3;0
Oslo - Blindern;SN18700;08.10.2023;0;4,7;11,8;-0,7;0
Oslo - Blindern;SN18700;09.10.2023;0;3,8;9;-0,6;0
Oslo - Blindern;SN18700;10.10.2023;0;6,4;9,6;0,1;0
Oslo - Blindern;SN18700;11.10.2023;4,7;11,5;14,5;8,6;0
Oslo - Blindern;SN18700;12.10.2023;0;8;13,5;3;0
Oslo - Blindern;SN18700;13.10.2023;0;7;9,9;2,9;0
Oslo - Blindern;SN18700;14.10.2023;10,5;8;12,5;4,6;0
Oslo - Blindern;SN18700;15.10.2023;0;7,4;11,1;4,6;0
Oslo - Blindern;SN18700;16.10.2023;0;4,7;9,5;-0,7;0
Oslo - Blindern;SN18700;17.10.2023;0;7,9;12,3;5,3;0
Oslo - Blindern;SN18700;18.10.2023;0;5,1;10,4;1,6;0
Oslo - Blindern;SN18700;19.10.2023;0;1,6;4,5;-0,3;0
Oslo - Blindern;SN18700;20.10.2023;0;1,8;4,1;-0,2;0
Oslo - Blindern;SN18700;21.10.2023;0;1,7;3;0,8;0
Oslo - Blindern;SN18700;22.10.2023;1,9;3,4;4,1;1,6;0
Oslo - Blindern;SN18700;23.10.2023;0,5;5,2;8,7;3,8;0
Oslo - Blindern;SN18700;24.10.2023;0;5;6,5;4,3;0
Oslo - Blindern;SN18700;25.10.2023;0;2,1;4,5;1;0
Oslo - Blindern;SN18700;26.10.2023;0;2,4;3,6;2;0
Oslo - Blindern;SN18700;27.10.2023;0;1,4;2,3;1,1;0
Oslo - Blindern;SN18700;28.10.2023;0;1,1;2,2;0,6;0
Oslo - Blindern;SN18700;29.10.2023;0;0,1;1,5;-2;0
Oslo - Blindern;SN18700;30.10.2023;1,5;-0,8;0,1;-1,6;0
Oslo - Blindern;SN18700;31.10.2023;9,2;0,2;1;-1;8
Oslo - Blindern;SN18700;01.11.2023;1;-1,1;1,2;-2,4;5
Oslo - Blindern;SN18700;02.11.2023;2;-0,1;0,9;-1,9;5
Oslo - Blindern;SN18700;03.11.2023;21,7;3,4;3,8;0,9;0
Oslo - Blindern;SN18700;04.11.2023;6,6;4;4,8;3,5;0
Oslo - Blindern;SN18700;05.11.2023;0,7;4,2;4,9;2,7;0
Oslo - Blindern;SN18700;06.11.2023;0,9;4,8;5,6;4,4;0
Oslo - Blindern;SN18700;07.11.2023;15,2;4;5,5;3,3;0
Oslo - Blindern;SN18700;08.11.2023;0,1;3,1;4,2;1,4;0
Oslo - Blindern;SN18700;09.11.2023;2,9;3,3;4,2;1,9;0
Oslo - Blindern;SN18700;10.11.2023;2,6;3,7;4,5;3,3;0
Oslo - Blindern;SN18700;11.11.2023;0;2,5;3,4;1,9;0
Oslo - Blindern;SN18700;12.11.2023;0,1;1,2;2;0,7;0
Oslo - Blindern;SN18700;13.11.2023;0,3;-1,2;0,8;-2,7;0
Oslo - Blindern;SN18700;14.11.2023;0;-0,6;0,4;-2,6;0
Oslo - Blindern;SN18700;15.11.2023;0,1;-3,3;-0,4;-4,1;0
Oslo - Blindern;SN18700;16.11.2023;0;-3,4;-2,2;-5;0
Oslo - Blindern;SN18700;17.11.2023;0;-3,6;-2,2;-4,2;0
Oslo - Blindern;SN18700;18.11.2023;0;-7,8;-4,2;-9,4;0
Oslo - Blindern;SN18700;19.11.2023;0;-5,6;-4,2;-9,1;0
Oslo - Blindern;SN18700;20.11.2023;1,1;-1,9;-0,7;-4,4;0
Oslo - Blindern;SN18700;21.11.2023;0;-1,9;-0,3;-3,3;0
Oslo - Blindern;SN18700;22.11.2023;0;2,1;5,6;-2,8;0
Oslo - Blindern;SN18700;23.11.2023;1,3;2,7;6,5;0;0
Oslo - Blindern;SN18700;24.11.2023;0;0,6;3,4;-1,8;0
Oslo - Blindern;SN18700;25.11.2023;0,1;-1,1;2,1;-4,4;0
Oslo - Blindern;SN18700;26.11.2023;0,1;-3,1;0,3;-5,3;0
Oslo - Blindern;SN18700;27.11.2023;0;-4,4;-2,4;-5,8;0
Oslo - Blindern;SN18700;28.11.2023;0,4;-7,5;-5,6;-10,4;0
Oslo - Blindern;SN18700;29.11.2023;2,2;-2,1;-0,9;-5,9;3
Oslo - Blindern;SN18700;30.11.2023;1,1;-2,4;-1,4;-2,5;2
Oslo - Blindern;SN18700;01.12.2023;0,2;-7,2;-2,4;-8,2;2
Oslo - Blindern;SN18700;02.12.2023;0;-10,2;-7,1;-11,8;2
Oslo - Blindern;SN18700;03.12.2023;0;-12;-8,3;-13,1;2
Oslo - Blindern;SN18700;04.12.2023;0;-12,9;-9,7;-14,4;2
Oslo - Blindern;SN18700;05.12.2023;0;-12,9;-10;-15,1;2
Oslo - Blindern;SN18700;06.12.2023;0,1;-8,5;-7,5;-12,9;2
Oslo - Blindern;SN18700;07.12.2023;2;-5,8;-4,5;-8,1;4
Oslo - Blindern;SN18700;08.12.2023;0;-2,9;-2,3;-4,9;4
Oslo - Blindern;SN18700;09.12.2023;2,5;0,2;1,1;-2,5;7
Oslo - Blindern;SN18700;10.12.2023;4,7;-0,7;0,5;-1,1;14
Oslo - Blindern;SN18700;11.12.2023;2,2;-0,8;-0,2;-1,6;14
Oslo - Blindern;SN18700;12.12.2023;0,3;-1,9;-0,3;-2,8;12
Oslo - Blindern;SN18700;13.12.2023;0;-4,2;-2,8;-4,5;11
Oslo - Blindern;SN18700;14.12.2023;0;-5,8;-4,4;-6,7;10
Oslo - Blindern;SN18700;15.12.2023;0,1;-4,1;-3,5;-5,9;10
Oslo - Blindern;SN18700;16.12.2023;0;1,2;3,2;-4,9;9
Oslo - Blindern;SN18700;17.12.2023;0;1;9,1;-0,3;8
Oslo - Blindern;SN18700;18.12.2023;0;1,2;2,2;0,3;8
Oslo - Blindern;SN18700;19.12.2023;2,1;0,7;4,1;-2;6
Oslo - Blindern;SN18700;20.12.2023;0,2;-2,1;1,1;-4,7;7
Oslo - Blindern;SN18700;21.12.2023;0,1;-3,7;-1,1;-8,1;7
Oslo - Blindern;SN18700;22.12.2023;8,4;-1,8;0,2;-4,5;14
Oslo - Blindern;SN18700;23.12.2023;0;-6,4;-2;-8,1;13
Oslo - Blindern;SN18700;24.12.2023;0;-7;-4,5;-10,8;12
Oslo - Blindern;SN18700;25.12.2023;5,6;-5,8;-2,8;-8,4;18
Oslo - Blindern;SN18700;26.12.2023;0,8;-9,7;-6,4;-11,5;18
Oslo - Blindern;SN18700;27.12.2023;0;-7,1;-3,7;-10,7;17
Oslo - Blindern;SN18700;28.12.2023;2,2;-4,4;-2,9;-7,8;22
Oslo - Blindern;SN18700;29.12.2023;5,5;-3,6;-1,8;-6,2;23
Oslo - Blindern;SN18700;30.12.2023;1,8;-2,1;0;-6,4;25
Oslo - Blindern;SN18700;31.12.2023;0,4;-3;-0,5;-4,7;23
Oslo - Blindern;SN18700;01.01.2024;6,3;-4,9;-3,8;-5,7;30
Oslo - Blindern;SN18700;02.01.2024;6,4;-7,4;-4,7;-8,4;36
Oslo - Blindern;SN18700;03.01.2024;2,1;-8,5;-7,7;-8,8;36
Oslo - Blindern;SN18700;04.01.2024;0,9;-10,4;-8,6;-12,6;34
Oslo - Blindern;SN18700;05.01.2024;0;-16,7;-11,9;-19,3;32
Oslo - Blindern;SN18700;06.01.2024;0;-18,8;-15,9;-23,1;31
Oslo - Blindern;SN18700;07.01.2024;0;-16,7;-13,3;-18,3;31
Oslo - Blindern;SN18700;08.01.2024;0;-14,9;-11,3;-19,1;30
Oslo - Blindern;SN18700;09.01.2024;0;-9,1;-5,7;-13,8;30
Oslo - Blindern;SN18700;10.01.2024;0;-6,2;-3,1;-8,8;30
Oslo - Blindern;SN18700;11.01.2024;0;1,5;7,8;-5,8;29
Oslo - Blindern;SN18700;12.01.2024;0;-4,3;-0,9;-6,4;29
Oslo - Blindern;SN18700;13.01.2024;0;-4,1;-2,8;-6,9;28
Oslo - Blindern;SN18700;14.01.2024;0,1;-2,4;-0,3;-4,4;28
Oslo - Blindern;SN18700;15.01.2024;6,4;-9,4;-0,3;-12,4;40
Oslo - Blindern;SN18700;16.01.2024;0;-12,3;-8,6;-18,6;38
Oslo - Blindern;SN18700;17.01.2024;4,1;-6,8;-5,6;-8,6;43
Oslo - Blindern;SN18700;18.01.2024;10,5;-10,2;-5,7;-12,5;47
Oslo - Blindern;SN18700;19.01.2024;0,1;-11,8;-8,5;-14,3;44
Oslo - Blindern;SN18700;20.01.2024;0;-11,9;-9,6;-16,3;43
Oslo - Blindern;SN18700;21.01.2024;1,1;-2,7;0,9;-10,3;45
Oslo - Blindern;SN18700;22.01.2024;11,4;4,5;7,1;0,9;41
Oslo - Blindern;SN18700;23.01.2024;0,1;4,4;8,7;0,2;37
Oslo - Blindern;SN18700;24.01.2024;9,1;1,2;2,6;-0,2;37
Oslo - Blindern;SN18700;25.01.2024;0;-0,6;4,1;-2,1;36
Oslo - Blindern;SN18700;26.01.2024;0,1;-0,2;1;-3,7;35
Oslo - Blindern;SN18700;27.01.2024;12,4;-0,9;2,6;-5,1;42
Oslo - Blindern;SN18700;28.01.2024;0;2,8;3,8;-0,1;41
Oslo - Blindern;SN18700;29.01.2024;0;2,9;5,9;1,6;37
Oslo - Blindern;SN18700;30.01.2024;0;0;1,8;-0,7;36
Oslo - Blindern;SN18700;31.01.2024;4,3;-0,7;3,3;-4,3;41
Oslo - Blindern;SN18700;01.02.2024;0,4;1,5;5,3;-0,5;38
Oslo - Blindern;SN18700;02.02.2024;0;0,6;3,1;-4,3;38
Oslo - Blindern;SN18700;03.02.2024;6,2;5,5;10,9;1,4;42
Oslo - Blindern;SN18700;04.02.2024;0;0,8;4,6;-1,6;42
Oslo - Blindern;SN18700;05.02.2024;0,1;-2,1;2,5;-4,9;42
Oslo - Blindern;SN18700;06.02.2024;0;-7,3;-4,2;-10,8;42
Oslo - Blindern;SN18700;07.02.2024;0,9;-7,5;-3,2;-9,8;42
Oslo - Blindern;SN18700;08.02.2024;0;-10,8;-7,2;-12,1;42
Oslo - Blindern;SN18700;09.02.2024;0;-10;-7,2;-15,2;42
Oslo - Blindern;SN18700;10.02.2024;0,5;-8;-7,3;-9,3;42
Oslo - Blindern;SN18700;11.02.2024;1,6;-5,1;-4,2;-7,6;41
Oslo - Blindern;SN18700;12.02.2024;0,6;-4,3;-3,2;-5,9;41
Oslo - Blindern;SN18700;13.02.2024;10,9;-3,5;0;-4;49
Oslo - Blindern;SN18700;14.02.2024;0,8;-1,4;0,7;-4,9;50
Oslo - Blindern;SN18700;15.02.2024;0;0,6;2;-0,9;49
Oslo - Blindern;SN18700;16.02.2024;18,1;1,3;1,8;0,5;50
Oslo - Blindern;SN18700;17.02.2024;11,6;0,4;5,7;-2,6;48
Oslo - Blindern;SN18700;18.02.2024;0;-0,8;0,2;-3,6;48
Oslo - Blindern;SN18700;19.02.2024;3,2;0,1;3,8;-0,8;52
Oslo - Blindern;SN18700;20.02.2024;0;-0,9;0;-1,6;51
Oslo - Blindern;SN18700;21.02.2024;2,1;1,1;3,4;-0,5;49
Oslo - Blindern;SN18700;22.02.2024;6;3,6;4,2;0,3;47
Oslo - Blindern;SN18700;23.02.2024;13,3;3,5;4,5;2,4;41
Oslo - Blindern;SN18700;24.02.2024;1,7;3,2;4,5;2,4;39
Oslo - Blindern;SN18700;25.02.2024;4,9;2,7;3,7;1,9;36
Oslo - Blindern;SN18700;26.02.2024;0,3;1,7;5,3;-0,3;33
Oslo - Blindern;SN18700;27.02.2024;0;0,9;3,3;-1,7;33
Oslo - Blindern;SN18700;28.02.2024;0,6;3,5;6,9;1,9;31
Oslo - Blindern;SN18700;29.02.2024;0;3,8;4,4;2,1;29
Oslo - Blindern;SN18700;01.03.2024;14,1;3,8;4,7;2,8;25
Oslo - Blindern;SN18700;02.03.2024;1,7;4,2;4,9;3,6;23
Oslo - Blindern;SN18700;03.03.2024;7,5;4,2;4,6;3,7;18
Oslo - Blindern;SN18700;04.03.2024;7,4;3,5;4,7;2,9;13
Oslo - Blindern;SN18700;05.03.2024;0;2,7;5;2;12
Oslo - Blindern;SN18700;06.03.2024;0;1,1;4,7;-0,1;11
Oslo - Blindern;SN18700;07.03.2024;0;0,9;7,6;-4,6;11
Oslo - Blindern;SN18700;08.03.2024;0;1,5;6,9;-3,3;12
Oslo - Blindern;SN18700;09.03.2024;0;0,9;2,9;-0,2;12
Oslo - Blindern;SN18700;10.03.2024;0;-1,4;0,5;-2,2;12
Oslo - Blindern;SN18700;11.03.2024;0;-0,3;2,4;-1,7;12
Oslo - Blindern;SN18700;12.03.2024;0;0,9;7,1;-3,4;12
Oslo - Blindern;SN18700;13.03.2024;0;2,3;3,5;-0,9;12
Oslo - Blindern;SN18700;14.03.2024;4,7;6,2;9,8;3,2;9
Oslo - Blindern;SN18700;15.03.2024;0,7;4,3;5,6;3,3;7
Oslo - Blindern;SN18700;16.03.2024;24,3;0,7;4,8;-0,8;2
Oslo - Blindern;SN18700;17.03.2024;8,7;-1,3;2;-4,7;6
Oslo - Blindern;SN18700;18.03.2024;0;-1;2,5;-4,1;6
Oslo - Blindern;SN18700;19.03.2024;0,1;0,7;2,2;-0,8;6
Oslo - Blindern;SN18700;20.03.2024;2,1;2,4;5,1;0,4;5
Oslo - Blindern;SN18700;21.03.2024;0;3,5;7,3;1,3;3
Oslo - Blindern;SN18700;22.03.2024;3,9;6;12,2;1;0
Oslo - Blindern;SN18700;23.03.2024;0;4,4;7,1;1,9;0
Oslo - Blindern;SN18700;24.03.2024;1,1;3,8;6,8;2,4;0
Oslo - Blindern;SN18700;25.03.2024;1,3;1;3,6;0,3;0
Oslo - Blindern;SN18700;26.03.2024;2,4;1,3;2,8;-0,1;0
Oslo - Blindern;SN18700;27.03.2024;3,4;3,3;4,6;0,8;0
Oslo - Blindern;SN18700;28.03.2024;0,9;6,1;8,6;4;0
Oslo - Blindern;SN18700;29.03.2024;7;5,8;7,2;4,6;0
Oslo - Blindern;SN18700;30.03.2024;0,4;5,7;7,3;4,1;0
Oslo - Blindern;SN18700;31.03.2024;6,6;6,4;10,1;5,5;0
Oslo - Blindern;SN18700;01.04.2024;0,2;7,1;11,3;1,1;0
Oslo - Blindern;SN18700;02.04.2024;0;2,9;9,1;2;0
Oslo - Blindern;SN18700;03.04.2024;0;0,8;3,6;-0,3;0
Oslo - Blindern;SN18700;04.04.2024;0;-2,4;1,1;-3,6;0
Oslo - Blindern;SN18700;05.04.2024;8;-0,1;2,5;-2,3;8
Oslo - Blindern;SN18700;06.04.2024;1,6;2,5;4,3;-0,3;4
Oslo - Blindern;SN18700;07.04.2024;1,7;7;12,6;3,1;0
Oslo - Blindern;SN18700;08.04.2024;2,1;8,6;12,9;5,9;0
Oslo - Blindern;SN18700;09.04.2024;0;8,4;11,4;5,5;0
Oslo - Blindern;SN18700;10.04.2024;7,2;8,3;12,4;6,6;0
Oslo - Blindern;SN18700;11.04.2024;4,2;9,9;18,5;4,2;0
Oslo - Blindern;SN18700;12.04.2024;1;8,4;14,8;3,8;0
Oslo - Blindern;SN18700;13.04.2024;1,3;10,2;17;5,4;0
Oslo - Blindern;SN18700;14.04.2024;5,5;8,3;12,7;5,4;0
Oslo - Blindern;SN18700;15.04.2024;0;5,9;11,8;-1;0
Oslo - Blindern;SN18700;16.04.2024;0;6,2;11,2;2,8;0
Oslo - Blindern;SN18700;17.04.2024;0;4,6;9;-0,9;0
Oslo - Blindern;SN18700;18.04.2024;0;4,5;8,9;0,5;0
Oslo - Blindern;SN18700;19.04.2024;4,8;2,8;6,3;0,3;0
Oslo - Blindern;SN18700;20.04.2024;0;5;10,2;-1,3;0
Oslo - Blindern;SN18700;21.04.2024;0;5,6;10,1;1,9;0
Oslo - Blindern;SN18700;22.04.2024;0;4,1;9,7;-2,1;0
Oslo - Blindern;SN18700;23.04.2024;0;5,7;10,7;1,5;0
Oslo - Blindern;SN18700;24.04.2024;0;5,5;8;3,7;0
Oslo - Blindern;SN18700;25.04.2024;1,9;5;9,5;2,5;0
Oslo - Blindern;SN18700;26.04.2024;0,4;5,9;10,8;2,6;0
Oslo - Blindern;SN18700;27.04.2024;0;6,3;12,6;-0,1;0
Oslo - Blindern;SN18700;28.04.2024;0;4,9;10;1,6;0
Oslo - Blindern;SN18700;29.04.2024;5,7;9;13,1;5,5;0
Oslo - Blindern;SN18700;30.04.2024;0,3;12;19;5,9;0
Oslo - Blindern;SN18700;01.05.2024;0;15,9;21,2;10,7;0
Oslo - Blindern;SN18700;02.05.2024;0;16;21,8;9,9;0
Oslo - Blindern;SN18700;03.05.2024;0;15,5;22,3;8,7;0
Oslo - Blindern;SN18700;04.05.2024;0;16,3;23,7;8,2;0
Oslo - Blindern;SN18700;05.05.2024;0,4;12,5;20,6;9,7;0
Oslo - Blindern;SN18700;06.05.2024;0;10,5;14,5;9,3;0
